underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code,T,fittedPrices,midPrices,pricingError,ask_IV,bid_IV,mid_IV,r,delta,adj_bid_IV,adj_ask_IV,adj_mid_IV,Forward,m,mid_TIV,ask_TIV,bid_TIV,adj_mid_TIV,adj_ask_TIV,adj_bid_TIV
^SPX,2024-02-20,SPXW,2024-02-23,5135,C,0.45,0.54,0.25,0.25,1001,462,0.3,94,0.35,4967.82,4969.27,0,4968.545,0.1595,0.0136,5e-4,-0.2687,0.1768,0.0054,848,0.2,208,0.3,4975.2,4976.63,0.3932,413,NA,0.00827289841595575,0.3349496004552748,0.32499999999999996,0.00994960045527482,0.16045836770874464,0.15715709415185367,0.1588504731724886,0.092506426762976,0.008018806957199814,0.15715709415185367,0.16045836770874464,0.15880773093029915,4972.019015725489,0.03225384517672184,2.0875395738057266e-4,2.130013870296484e-4,2.0432695914166524e-4,2.0864163273195363e-4,2.130013870296484e-4,2.0432695914166524e-4
^SPX,2024-02-20,SPXW,2024-02-23,5130,C,0.55,0.65,0.3,0.35,583,610,0.35,240,0.4,4967.82,4969.27,0,4968.545,0.1586,0.0155,5e-4,-0.306,0.1972,0.0061,733,0.25,526,0.35,4975.2,4976.63,0.4371,2253,NA,0.00827289841595575,0.3891158556133405,0.375,0.0141158556133405,0.15921812662619833,0.1562789784691006,0.1577810674643516,0.092506426762976,0.008018806957199814,0.1562789784691006,0.15921812662619833,0.1577810674643516,4972.019015725489,0.03127966097887852,2.05952691293731e-4,2.0972138200754553e-4,2.0204998340894975e-4,2.05952691293731e-4,2.0972138200754553e-4,2.0204998340894975e-4
^SPX,2024-02-20,SPXW,2024-02-23,5125,C,0.62,0.75,0.34,0.34,476,577,0.4,205,0.45,4967.82,4969.27,0,4968.545,0.157,0.0174,6e-4,-0.3423,0.2174,0.0069,679,0.3,513,0.4,4975.2,4976.63,0.5403,1237,NA,0.00827289841595575,0.4381453998829983,0.42500000000000004,0.013145399882998232,0.1576102755041243,0.15495974291888928,0.15631053630362796,0.092506426762976,0.008018806957199814,0.15495974291888928,0.1576102755041243,0.15631053630362796,4972.019015725489,0.030304526820672077,2.0213159264127008e-4,2.055070608185964e-4,1.9865315460047456e-4,2.0213159264127008e-4,2.055070608185964e-4,1.9865315460047456e-4
^SPX,2024-02-20,SPXW,2024-02-23,5120,C,0.75,0.95,0.4,0.42,942,792,0.45,595,0.55,4967.82,4969.27,0,4968.545,0.1563,0.0202,7e-4,-0.396,0.2448,0.0081,674,0.35,197,0.45,4975.2,4976.63,0.6762,615,NA,0.00827289841595575,0.5131710190947985,0.5,0.013171019094798453,0.1579533463283187,0.15327656546260732,0.15569029937273673,0.092506426762976,0.008018806957199814,0.15327656546260732,0.1579533463283187,0.15569029937273673,4972.019015725489,0.029328440847616682,2.0053066733088015e-4,2.0640269035907116e-4,1.94361039181446e-4,2.0053066733088015e-4,2.0640269035907116e-4,1.94361039181446e-4
^SPX,2024-02-20,SPXW,2024-02-23,5115,C,0.91,0.91,0.45,0.45,779,292,0.55,203,0.6,4967.82,4969.27,0,4968.545,0.155,0.023,8e-4,-0.4481,0.2721,0.0091,368,0.45,630,0.55,4975.2,4976.63,0.6954,486,NA,0.00827289841595575,0.585626067510205,0.575,0.010626067510205006,0.15558930167304658,0.15349886501751983,0.15455845810528165,0.092506426762976,0.008018806957199814,0.15349886501751983,0.15558930167304658,0.15455845810528165,4972.019015725489,0.028351401199790134,1.9762561963653237e-4,2.0027057961824292e-4,1.9492521810641838e-4,1.9762561963653237e-4,2.0027057961824292e-4,1.9492521810641838e-4
^SPX,2024-02-20,SPXW,2024-02-23,5110,C,1.03,1.25,0.6,0.6,1684,968,0.6,387,0.7,4967.82,4969.27,0,4968.545,0.1533,0.0258,9e-4,-0.4987,0.2989,0.0103,128,0.55,777,0.65,4975.2,4976.63,0.9525,1819,NA,0.00827289841595575,0.657759732885026,0.6499999999999999,0.007759732885026072,0.15485705672271347,0.151066642583258,0.15300726961549546,0.092506426762976,0.008018806957199814,0.151066642583258,0.15485705672271347,0.15300726961549546,4972.019015725489,0.027373406011813244,1.936786825382068e-4,1.983899613658616e-4,1.8879689437516806e-4,1.936786825382068e-4,1.983899613658616e-4,1.8879689437516806e-4
^SPX,2024-02-20,SPXW,2024-02-23,5105,C,1.3,1.3,0.65,0.65,1062,951,0.7,294,0.8,4967.82,4969.27,0,4968.545,0.1532,0.0301,0.001,-0.5816,0.3374,0.012,324,0.65,611,0.75,4975.2,4976.63,0.9746,923,NA,0.00827289841595575,0.78720160569776,0.75,0.03720160569775999,0.15361926210134813,0.15022618307451163,0.15195727080411892,0.092506426762976,0.008018806957199814,0.15022618307451163,0.15361926210134813,0.15195727080411892,4972.019015725489,0.026394453412829123,1.9102959784050516e-4,1.9523111784804383e-4,1.8670199447007386e-4,1.9102959784050516e-4,1.9523111784804383e-4,1.8670199447007386e-4
^SPX,2024-02-20,SPXW,2024-02-23,5100,C,1.5,1.8,0.8,0.82,4310,472,0.85,119,0.9,4967.82,4969.27,0,4968.545,0.1517,0.0337,0.0011,-0.645,0.3694,0.0134,523,0.75,131,0.85,4975.2,4976.63,1.1528,7532,NA,0.00827289841595575,0.8912589274735296,0.875,0.01625892747352964,0.15196034989429758,0.15045010275946225,0.15121166375374606,0.092506426762976,0.008018806957199814,0.15045010275946225,0.15196034989429758,0.1512052263268799,4972.019015725489,0.025414541526480396,1.8915955138622533e-4,1.9103733953413672e-4,1.8725898670785948e-4,1.891434458183386e-4,1.9103733953413672e-4,1.8725898670785948e-4
^SPX,2024-02-20,SPXW,2024-02-23,5095,C,1.77,2.15,0.95,1,336,358,1,163,1.05,4967.82,4969.27,0,4968.545,0.1511,0.0388,0.0012,-0.738,0.4119,0.0155,512,0.9,115,1,4975.2,4976.63,1.4323,1103,NA,0.00827289841595575,1.043062816398276,1.025,0.018062816398276116,0.1512842724347826,0.14993984707894953,0.15061682844178445,0.092506426762976,0.008018806957199814,0.14993984707894953,0.1512842724347826,0.15061682844178445,4972.019015725489,0.024433668470888292,1.8767424972096342e-4,1.893412559284632e-4,1.8599095259186213e-4,1.8767424972096342e-4,1.893412559284632e-4,1.8599095259186213e-4
^SPX,2024-02-20,SPXW,2024-02-23,5090,C,1.95,2.48,1.15,1.25,2672,440,1.15,497,1.25,4967.82,4969.27,0,4968.545,0.1505,0.0446,0.0014,-0.8423,0.458,0.0178,436,1.1,419,1.2,4975.2,4976.63,1.4019,1413,NA,0.00827289841595575,1.2184217160901198,1.2,0.01842171609011989,0.1512457085687008,0.14884581257377089,0.1500599263647451,0.092506426762976,0.008018806957199814,0.14884581257377089,0.1512457085687008,0.15004576057123584,4972.019015725489,0.023451832358631595,1.8628897348677446e-4,1.892447382921224e-4,1.8328669249012008e-4,1.8625380344988794e-4,1.892447382921224e-4,1.8328669249012008e-4
^SPX,2024-02-20,SPXW,2024-02-23,5085,C,2.55,2.75,1.3,1.55,465,346,1.35,387,1.45,4967.82,4969.27,0,4968.545,0.1498,0.0511,0.0015,-0.9566,0.508,0.0204,435,1.3,442,1.45,4975.2,4976.63,1.8057,482,NA,0.00827289841595575,1.4158236957857184,1.4,0.015823695785718517,0.1505254324942834,0.1483751739446781,0.14946086785214485,0.092506426762976,0.008018806957199814,0.1483751739446781,0.1505254324942834,0.14945030321948077,4972.019015725489,0.02246903129672356,1.8480456334079404e-4,1.8744655322995276e-4,1.821294490350149e-4,1.8477843846473747e-4,1.8744655322995276e-4,1.821294490350149e-4
^SPX,2024-02-20,SPXW,2024-02-23,5080,C,2.9,3.31,1.49,1.85,1993,91,1.6,321,1.7,4967.82,4969.27,0,4968.545,0.1496,0.0588,0.0017,-1.0935,0.5643,0.0237,338,1.55,284,1.7,4975.2,4976.63,2.238,1173,NA,0.00827289841595575,1.668502538074506,1.65,0.01850253807450608,0.15019829846762162,0.148277710423428,0.14924574406220206,0.092506426762976,0.008018806957199814,0.148277710423428,0.15019829846762162,0.14923800444552482,4972.019015725489,0.021485263386590875,1.842729560017119e-4,1.8663269059185302e-4,1.8189025609062848e-4,1.8425384436710876e-4,1.8663269059185302e-4,1.8189025609062848e-4
^SPX,2024-02-20,SPXW,2024-02-23,5075,C,3.4,3.92,1.79,1.95,4565,294,1.85,223,1.95,4967.82,4969.27,0,4968.545,0.1486,0.0666,0.0019,-1.2228,0.6188,0.0269,15,1.9,244,2,4975.2,4976.63,2.7546,6575,NA,0.00827289841595575,1.9134587177412072,1.9,0.013458717741207327,0.14923074107582263,0.14748973389475734,0.14836613105170596,0.092506426762976,0.008018806957199814,0.14748973389475734,0.14923074107582263,0.14836023748528998,4972.019015725489,0.02050052672405123,1.8210724954055132e-4,1.842359096429313e-4,1.799621925525312e-4,1.820927820897154e-4,1.842359096429313e-4,1.799621925525312e-4
^SPX,2024-02-20,SPXW,2024-02-23,5070,C,3.95,4.5,2.05,2.3,1375,447,2.15,72,2.25,4967.82,4969.27,0,4968.545,0.148,0.0756,0.0021,-1.3709,0.679,0.0303,12,2.25,29,2.35,4975.2,4976.63,2.5558,2452,NA,0.00827289841595575,2.2175569699575135,2.2,0.017556969957513324,0.14850786075180286,0.14693051427209117,0.14772363013478057,0.092506426762976,0.008018806957199814,0.14693051427209117,0.14850786075180286,0.14771918751194701,4972.019015725489,0.01951481939929206,1.8053343036280076e-4,1.8245533887119238e-4,1.7860009639385067e-4,1.805225718443774e-4,1.8245533887119238e-4,1.7860009639385067e-4
^SPX,2024-02-20,SPXW,2024-02-23,5065,C,4.55,5.62,2.42,2.85,470,127,2.55,208,2.65,4967.82,4969.27,0,4968.545,0.1482,0.0867,0.0024,-1.5589,0.7489,0.0351,138,2.65,238,2.8,4975.2,4976.63,3.4722,488,NA,0.00827289841595575,2.6208045989518496,2.5999999999999996,0.02080459895184994,0.1486116150041586,0.14719265628702013,0.1479053625659363,0.092506426762976,0.008018806957199814,0.14719265628702013,0.1486116150041586,0.14790213564558935,4972.019015725489,0.018528139496847035,1.8097789493719773e-4,1.82710370894834e-4,1.7923795374312983e-4,1.809699980648913e-4,1.82710370894834e-4,1.7923795374312983e-4
^SPX,2024-02-20,SPXW,2024-02-23,5060,C,5.57,6.96,2.78,3.3,835,308,2.95,273,3.1,4967.82,4969.27,0,4968.545,0.1478,0.0985,0.0026,-1.7447,0.8191,0.0396,167,3.1,184,3.3,4975.2,4976.63,3.7817,1085,NA,0.00827289841595575,3.036432159569017,3.0250000000000004,0.011432159569016775,0.1486149931475395,0.14667942103535592,0.1476526180104805,0.092506426762976,0.008018806957199814,0.14667942103535592,0.1486149931475395,0.1476472070914477,4972.019015725489,0.017540485095574355,1.8035990387927373e-4,1.8271867749785676e-4,1.7799018962399166e-4,1.8034668508277676e-4,1.8271867749785676e-4,1.7799018962399166e-4
^SPX,2024-02-20,SPXW,2024-02-23,5055,C,6.2,7.42,3.2,3.8,807,360,3.4,327,3.6,4967.82,4969.27,0,4968.545,0.1475,0.1112,0.0028,-1.9388,0.8903,0.0448,1,3.7,211,3.9,4975.2,4976.63,4.4881,602,NA,0.00827289841595575,3.516787534524383,3.5,0.016787534524382863,0.14847503103540288,0.14611474810150388,0.14730210535173893,0.092506426762976,0.008018806957199814,0.14611474810150388,0.14847503103540288,0.14729488956845338,4972.019015725489,0.01655185426863498,1.795046072627723e-4,1.82374679235816e-4,1.7662240698586754e-4,1.794870211649154e-4,1.82374679235816e-4,1.7662240698586754e-4
^SPX,2024-02-20,SPXW,2024-02-23,5050,C,7.2,8.47,3.6,4.4,5487,152,4,351,4.2,4967.82,4969.27,0,4968.545,0.1477,0.1264,0.0031,-2.1683,0.969,0.0509,108,4.3,128,4.5,4975.2,4976.63,5.245,4971,NA,0.00827289841595575,4.107053974128235,4.1,0.007053974128234941,0.14869623544774535,0.14654125013985944,0.14762402529209714,0.092506426762976,0.008018806957199814,0.14654125013985944,0.14869623544774535,0.14761874279380238,4972.019015725489,0.015562245083468765,1.8029005776766595e-4,1.8291850313860347e-4,1.7765501676228894e-4,1.802771551946454e-4,1.8291850313860347e-4,1.7765501676228894e-4
^SPX,2024-02-20,SPXW,2024-02-23,5045,C,8,9.5,4.25,5.2,409,74,4.7,39,4.8,4967.82,4969.27,0,4968.545,0.1477,0.1422,0.0034,-2.3963,1.0473,0.0573,129,5,13,5.2,4975.2,4976.63,5.8702,457,NA,0.00827289841595575,4.754846390028774,4.75,0.0048463900287742945,0.14814700086539662,0.147154893892772,0.14765193189864245,0.092506426762976,0.008018806957199814,0.147154893892772,0.14814700086539662,0.1476509473790843,4972.019015725489,0.014571655601772435,1.8035822769121404e-4,1.815697181493007e-4,1.7914599825814847e-4,1.8035582249937724e-4,1.815697181493007e-4,1.7914599825814847e-4
^SPX,2024-02-20,SPXW,2024-02-23,5040,C,9.5,11.09,4.9,6.1,737,85,5.4,249,5.6,4967.82,4969.27,0,4968.545,0.1479,0.1597,0.0036,-2.6379,1.1262,0.0644,126,5.8,156,6.1,4975.2,4976.63,7.5038,2105,NA,0.00827289841595575,5.5054983266308,5.5,0.005498326630799966,0.14876410607365204,0.14692922212982115,0.1478495669170786,0.092506426762976,0.008018806957199814,0.14692922212982115,0.14876410607365204,0.14784666410173658,4972.019015725489,0.01358008387947747,1.808413769061474e-4,1.8308552319197356e-4,1.7859695510328395e-4,1.808342758509196e-4,1.8308552319197356e-4,1.7859695510328395e-4
^SPX,2024-02-20,SPXW,2024-02-23,5035,C,10.57,12.2,5.6,7,379,171,6.2,62,6.4,4967.82,4969.27,0,4968.545,0.1482,0.1787,0.0039,-2.8872,1.2057,0.0721,74,6.8,141,7,4975.2,4976.63,8.3316,439,NA,0.00827289841595575,6.358837575168309,6.300000000000001,0.05883757516830812,0.14855054856040936,0.14684043731353716,0.14769766594163167,0.092506426762976,0.008018806957199814,0.14684043731353716,0.14855054856040936,0.14769549293697326,4972.019015725489,0.012587527966725904,1.8046997412471904e-4,1.825602456141e-4,1.7838117900700854e-4,1.8046466382807852e-4,1.825602456141e-4,1.7838117900700854e-4
^SPX,2024-02-20,SPXW,2024-02-23,5030,C,12.12,14,6.46,8.1,1503,94,7.2,222,7.4,4967.82,4969.27,0,4968.545,0.1484,0.1989,0.0042,-3.1378,1.2839,0.0804,69,7.8,9,8,4975.2,4976.63,8.8914,1054,NA,0.00827289841595575,7.298841450661257,7.300000000000001,-0.0011585493387435974,0.14920519941706098,0.1476101231774284,0.1484092421096976,0.092506426762976,0.008018806957199814,0.1476101231774284,0.14920519941706098,0.1484076612972447,4972.019015725489,0.011593985907848192,1.8221309548742556e-4,1.841728490697619e-4,1.802561026572529e-4,1.8220921374539586e-4,1.841728490697619e-4,1.802561026572529e-4
^SPX,2024-02-20,SPXW,2024-02-23,5025,C,13.73,15.6,7.5,9.2,1329,203,8.2,24,8.4,4967.82,4969.27,0,4968.545,0.1487,0.2204,0.0044,-3.3849,1.3587,0.089,57,9,106,9.2,4975.2,4976.63,10.3575,1787,NA,0.00827289841595575,8.356242921940975,8.3,0.056242921940974355,0.14902801150708178,0.14752511393868054,0.14827773879039227,0.092506426762976,0.008018806957199814,0.14752511393868054,0.14902801150708178,0.14827656272288114,4972.019015725489,0.010599455741339647,1.818903256853757e-4,1.837356816569826e-4,1.8004854207367732e-4,1.8188744036413956e-4,1.837356816569826e-4,1.8004854207367732e-4
^SPX,2024-02-20,SPXW,2024-02-23,5020,C,15.33,16.9,7.41,10.95,712,92,9.4,81,9.6,4967.82,4969.27,0,4968.545,0.1488,0.2429,0.0046,-3.6233,1.4312,0.0982,84,10.2,83,10.5,4975.2,4976.63,11.358,849,NA,0.00827289841595575,9.497356549253027,9.5,-0.0026434507469730306,0.14952799192592453,0.14810784446216677,0.14881877093669493,0.092506426762976,0.008018806957199814,0.14810784446216677,0.14952799192592453,0.14881791819404566,4972.019015725489,0.009603935499838092,1.83220101137528e-4,1.8497059503695988e-4,1.8147375025939213e-4,1.8321800141387316e-4,1.8497059503695988e-4,1.8147375025939213e-4
^SPX,2024-02-20,SPXW,2024-02-23,5015,C,17.27,19.09,9.46,11.97,884,83,10.7,56,10.9,4967.82,4969.27,0,4968.545,0.1492,0.267,0.0049,-3.8608,1.4992,0.108,9,11.7,70,11.9,4975.2,4976.63,12.763,412,NA,0.00827289841595575,10.797791691351904,10.8,-0.002208308648096846,0.14988967637135886,0.1485389269618097,0.14921491636901993,0.092506426762976,0.008018806957199814,0.14888989541292633,0.14988967637135886,0.14938978589214258,4972.019015725489,0.008607423210099184,1.8419683827398714e-4,1.8586650619916968e-4,1.8253168215305826e-4,1.8462882306797488e-4,1.8586650619916968e-4,1.8339527457407798e-4
^SPX,2024-02-20,SPXW,2024-02-23,5010,C,19.9,21.1,10.7,13.5,769,132,12.1,114,12.4,4967.82,4969.27,0,4968.545,0.1497,0.2923,0.0051,-4.0914,1.5631,0.1182,56,13.2,102,13.5,4975.2,4976.63,14.5127,1219,NA,0.00827289841595575,12.238423060831565,12.25,-0.011576939168435274,0.1507426946145898,0.14880491751486502,0.1497747838869234,0.092506426762976,0.008018806957199814,0.1497623259298382,0.1507426946145898,0.150252510272214,4972.019015725489,0.007609916892973607,1.8558167697188402e-4,1.8798804878098342e-4,1.8318599109627307e-4,1.8676743940020384e-4,1.8798804878098342e-4,1.8555080565489554e-4
^SPX,2024-02-20,SPXW,2024-02-23,5005,C,21.7,23.3,11.9,15.2,618,83,13.7,52,13.9,4967.82,4969.27,0,4968.545,0.1501,0.3182,0.0053,-4.2967,1.6203,0.1288,8,14.9,1,15.1,4975.2,4976.63,16.0807,723,NA,0.00827289841595575,13.79375155812977,13.8,-0.006248441870230437,0.15076017477900866,0.14951690900469847,0.15013884347841175,0.092506426762976,0.008018806957199814,0.150413833438678,0.15076017477900866,0.15058700410884335,4972.019015725489,0.0066114145633841504,1.8648496523768427e-4,1.880316496007273e-4,1.8494317624353354e-4,1.8759993259190837e-4,1.880316496007273e-4,1.871687117597851e-4
^SPX,2024-02-20,SPXW,2024-02-23,5000,C,24.07,26.78,13.2,17,3045,76,15.4,49,15.6,4967.82,4969.27,0,4968.545,0.1505,0.3451,0.0054,-4.4853,1.6702,0.1396,34,16.7,82,17,4975.2,4976.63,17.9714,5896,NA,0.00827289841595575,15.482843368115027,15.5,-0.01715663188497274,0.1512046049981776,0.150001429849061,0.15060321903211854,0.092506426762976,0.008018806957199814,0.15084635516683356,0.1512046049981776,0.15102548008250558,4972.019015725489,0.005611914230300683,1.8764033557761652e-4,1.8914189137457838e-4,1.8614376307472764e-4,1.8869402198178704e-4,1.8914189137457838e-4,1.882466834730551e-4
^SPX,2024-02-20,SPXW,2024-02-23,4995,C,26.1,29.29,15.4,19.7,427,97,17.2,15,17.4,4967.82,4969.27,0,4968.545,0.1513,0.373,0.0055,-4.6625,1.7139,0.1511,49,18.6,1,18.9,4975.2,4976.63,21.1547,286,NA,0.00827289841595575,17.37763490817406,17.299999999999997,0.07763490817406193,0.15143091894465086,0.15025972158611764,0.15084544861934265,0.092506426762976,0.008018806957199814,0.1510597384691072,0.15143091894465086,0.151245328706879,4972.019015725489,0.004611413896716995,1.882444208523164e-4,1.897085074798105e-4,1.8678536749938256e-4,1.892437876964135e-4,1.897085074798105e-4,1.887796378120805e-4
^SPX,2024-02-20,SPXW,2024-02-23,4990,C,29.3,31.54,17.36,21.2,1243,94,19.2,12,19.4,4967.82,4969.27,0,4968.545,0.1516,0.4009,0.0056,-4.7938,1.748,0.1623,7,20.8,1,21,4975.2,4976.63,22.2054,839,NA,0.00827289841595575,19.328446906168665,19.299999999999997,0.02844690616866785,0.1520099754898167,0.15086384993258004,0.15143698725846627,0.092506426762976,0.008018806957199814,0.15162477892450513,0.1520099754898167,0.15181737720716093,4972.019015725489,0.0036099115596275174,1.8972371221912245e-4,1.911621337945076e-4,1.88290350721127e-4,1.9067803168904243e-4,1.911621337945076e-4,1.9019454333499427e-4
^SPX,2024-02-20,SPXW,2024-02-23,4985,C,31.86,35,18.7,23.4,863,94,21.3,58,21.6,4967.82,4969.27,0,4968.545,0.1522,0.4294,0.0057,-4.9078,1.7743,0.1739,32,23,40,23.3,4975.2,4976.63,25.0021,572,NA,0.00827289841595575,21.47404772030268,21.450000000000003,0.024047720302675657,0.15291019709365292,0.15121841850249115,0.1520643912997165,0.092506426762976,0.008018806957199814,0.15250956642767446,0.15291019709365292,0.1527098817606637,4972.019015725489,0.0026074052100019396,1.9129902091881318e-4,1.9343300905798019e-4,1.8917645158756093e-4,1.9292653900819678e-4,1.9343300905798019e-4,1.9242073287890606e-4
^SPX,2024-02-20,SPXW,2024-02-23,4980,C,36.7,37.58,20,26.1,1112,77,23.6,7,23.8,4967.82,4969.27,0,4968.545,0.1525,0.458,0.0057,-4.9823,1.7918,0.1855,24,25.4,16,25.7,4975.2,4976.63,26.7113,608,NA,0.00827289841595575,23.710317432508873,23.700000000000003,0.010317432508870183,0.15300041210547186,0.15188441986611392,0.15244243321462206,0.092506426762976,0.008018806957199814,0.1525826067926495,0.15300041210547186,0.15279150944906067,4972.019015725489,0.0016038928327619093,1.9225136673080946e-4,1.9366132226836502e-4,1.9084647597517813e-4,1.9313284335654575e-4,1.9366132226836502e-4,1.926050865085926e-4
^SPX,2024-02-20,SPXW,2024-02-23,4975,C,37.63,40.73,22.5,28.6,1006,75,26,52,26.3,4967.82,4969.27,0,4968.545,0.1532,0.4867,0.0057,-5.0357,1.8002,0.197,26,27.9,1,28.2,4975.2,4976.63,28.6511,943,NA,0.00827289841595575,26.162629952224506,26.15,0.01262995222450769,0.15396248787098707,0.15229729535486833,0.15312989569501095,0.092506426762976,0.008018806957199814,0.15352563436504543,0.15396248787098707,0.15374406111801625,4972.019015725489,5.993724067562904e-4,1.9398925045701186e-4,1.9610448759202828e-4,1.9188546245665339e-4,1.9554845498425484e-4,1.9610448759202828e-4,1.9499321178052532e-4
^SPX,2024-02-20,SPXW,2024-02-23,4970,C,41.3,41.35,24.8,30.6,770,35,28.6,18,28.8,4967.82,4969.27,0,4968.545,0.1536,0.5153,0.0057,-5.0488,1.7999,0.2088,23,30.6,1,30.9,4975.2,4976.63,30.8087,584,NA,0.00827289841595575,28.705070323667314,28.700000000000003,0.005070323667311527,0.15412691968163142,0.15301679172796392,0.15357185650350133,0.092506426762976,0.008018806957199814,0.15366883265724882,0.15412691968163142,0.15389787616944012,4972.019015725489,-4.061580952623773e-4,1.9511064311435777e-4,1.9652359013666587e-4,1.9370278972721244e-4,1.9593992820972423e-4,1.9652359013666587e-4,1.953571342906799e-4
^SPX,2024-02-20,SPXW,2024-02-23,4965,C,43.7,46.35,27.1,33.9,387,39,31.3,3,31.5,4967.82,4969.27,0,4968.545,0.1541,0.5437,0.0057,-5.031,1.791,0.2201,23,33.4,21,33.8,4975.2,4976.63,32.0594,243,NA,0.00827289841595575,31.4084938841861,31.4,0.008493884186101752,0.15461053802930116,0.1534946634994141,0.1540526109841341,0.092506426762976,0.008018806957199814,0.15468667203968212,0.15461053802930116,0.15464860503449163,4972.019015725489,-0.0014127007066638655,1.9633413729230146e-4,1.9775882569240713e-4,1.949145474004871e-4,1.978562189631829e-4,1.9775882569240713e-4,1.9795363621042143e-4
^SPX,2024-02-20,SPXW,2024-02-23,4960,C,47.1,47.1,29.6,36.7,590,58,34.1,22,34.4,4967.82,4969.27,0,4968.545,0.1546,0.5718,0.0056,-4.9841,1.7736,0.2314,19,36.4,20,36.8,4975.2,4976.63,34.0111,380,NA,0.00827289841595575,34.25305528474519,34.25,0.0030552847451872367,0.15542822744683316,0.1537371922687746,0.15458277826181951,0.092506426762976,0.008018806957199814,0.15491996607402977,0.15542822744683316,0.15517409676043148,4972.019015725489,-0.002420257466963598,1.9768781829204284e-4,1.9985613298871427e-4,1.9553098227224335e-4,1.9920312348447203e-4,1.9985613298871427e-4,1.9855118254759452e-4
^SPX,2024-02-20,SPXW,2024-02-23,4955,C,51.34,51.4,32.9,41.33,294,33,37.1,14,37.4,4967.82,4969.27,0,4968.545,0.1551,0.5992,0.0055,-4.9093,1.7479,0.2426,18,39.5,20,39.9,4975.2,4976.63,39.5348,1085,NA,0.00827289841595575,37.2362491019835,37.25,-0.013750898016496649,0.1560370274802632,0.15432009686801904,0.1551787021869374,0.092506426762976,0.008018806957199814,0.15549915391832753,0.1560370274802632,0.15576809069929537,4972.019015725489,-0.003428830421848446,1.992149479961417e-4,2.0142484046296532e-4,1.9701653018325998e-4,2.0073110941212023e-4,2.0142484046296532e-4,2.0003857506899284e-4
^SPX,2024-02-20,SPXW,2024-02-23,4950,C,54.3,59.22,35,46,570,38,40.2,23,40.5,4967.82,4969.27,0,4968.545,0.1558,0.626,0.0054,-4.81,1.7154,0.2532,17,42.7,17,43.1,4975.2,4976.63,42.5492,5840,NA,0.00827289841595575,40.389192380942404,40.35,0.03919238094240285,0.15644687280577824,0.15469492182324768,0.1555711398412492,0.092506426762976,0.008018806957199814,0.1558757807655264,0.15644687280577824,0.1561613267856523,4972.019015725489,-0.004438421623200758,2.0022382745400985e-4,2.0248435110770943e-4,1.9797475138706808e-4,2.01745878878054e-4,2.0248435110770943e-4,2.0100875573525194e-4
^SPX,2024-02-20,SPXW,2024-02-23,4945,C,56.85,56.85,38.85,44.5,80,4,43.5,31,43.8,4967.82,4969.27,0,4968.545,0.156,0.6524,0.0052,-4.6684,1.6745,0.264,4,46.1,15,46.5,4975.2,4976.63,46.2131,458,NA,0.00827289841595575,43.58872726940854,43.65,-0.061272730591461766,0.1572643455513803,0.15546857025847635,0.15636683619480557,0.092506426762976,0.008018806957199814,0.15665619188517577,0.1572643455513803,0.15696026871827803,4972.019015725489,-0.005449033129124299,2.0227722628003613e-4,2.0460593897569842e-4,1.9995989541131317e-4,2.0381547655698865e-4,2.0460593897569842e-4,2.030265440076657e-4
^SPX,2024-02-20,SPXW,2024-02-23,4940,C,54.3,57.85,41.9,51.33,108,25,46.8,16,47.1,4967.82,4969.27,0,4968.545,0.1566,0.6776,0.0051,-4.5185,1.6282,0.274,11,49.5,12,50,4975.2,4976.63,50.2369,166,NA,0.00827289841595575,46.98349076424256,46.95,0.0334907642425577,0.15731830322324444,0.15546736935218855,0.1563934010028378,0.092506426762976,0.008018806957199814,0.15728453964875874,0.15731830322324444,0.1573014214360016,4972.019015725489,-0.006460667003968643,2.0234596095879937e-4,2.0474636437231268e-4,1.999568062703008e-4,2.0470242416911923e-4,2.0474636437231268e-4,2.0465848868139085e-4
^SPX,2024-02-20,SPXW,2024-02-23,4935,C,56.9,59.8,44.1,50.5,142,22,50.3,15,50.6,4967.82,4969.27,0,4968.545,0.1567,0.7024,0.0049,-4.3323,1.5755,0.2839,10,53.1,13,53.6,4975.2,4976.63,50.2218,199,NA,0.00827289841595575,50.421832341995014,50.45,-0.028167658004988994,0.15783709032572266,0.15592114454728645,0.15687991963679973,0.092506426762976,0.008018806957199814,0.1577777665514241,0.15783709032572266,0.15780742843857337,4972.019015725489,-0.007473325318354808,2.0360686077324156e-4,2.0609897129615737e-4,2.0112576999033955e-4,2.0602151535738844e-4,2.0609897129615737e-4,2.059440739760674e-4
